1, 113320565963.456253
2, 147436277999.526062
3, 154963572236.813873
4, 47918562766.972275
5, 19865713809.395878
6, 19143036702.411537
7, 57020562465.233681
8, 46254330442.811867
9, 40170230515.727737
10, 36702543226.591568
11, 17701242828.438877
12, 17327664656.549953
13, 82417798384.626740
14, 80340265131.002167
15, 51030320168.660820
16, 51201979439.806816
17, 51181897218.937180
18, 51365684942.635918
19, 51294054955.904968
20, 84735337681.263748
21, 41528565345.436386
22, 41442641851.230583
23, 39034329246.798012
24, 1894962247950.041504
25, 36389623997.501785
26, 36928001265.628304
27, 36275440442.755539
28, 36418560255.179039
29, 253113824949.297668
30, 37707271440.822456
31, 37643171553.331261
32, 37813034135.337898
33, 61237896538.799126
34, 61139806871.706200
35, 99433010099.215103
36, 108369117044.225708
37, 153211112424.919739
38, 151156747035.122498
39, 146003654634.048492
40, 190182736174.955200
41, 138524077282.253632
42, 144779861605.524231
43, 1626260409744.617188
44, 176201950383.712067
45, 156757629962.702332
46, 158754668722.139160
47, 160951404557.120911
48, 177275725473.820251
49, 143945029256.032379
50, 103762889730.000473
51, 108932870146.552628
52, 1412331092468.979492
53, 1193142477669.167725
54, 534451066462.241150
55, 168025969944.098846
56, 116301766223.825241
57, 123538298889.526993
58, 327817527188.973389
59, 134563212198.836395
60, 625623285936.058838
61, 540184245849.771362
62, 1209124205398.286377
63, 614857403602.049561
64, 197553513059.587067
65, 238226712849.963593
66, 7415830051109.651367
67, 210435574654.909760
68, 277482481694.046875
69, 280025787240.634155
70, 278886043133.667175
71, 184182925571.893555
72, 133174590169.883804
73, 190089327461.185425
74, 190638161138.512115
75, 285411507322.880981
76, 259327492987.679718
77, 251938786445.543488
78, 265092968924.721252
79, 265645512890.757263
80, 264024462338.719513
81, 271470749343.824768
82, 224816836195.071503
83, 223602480595.959198
84, 305804584415.992554
85, 302048997863.930542
86, 760625538030.359497
87, 127482800508.205719
88, 205186842144.067566
89, 462510074343.917114
90, 429932412276.432617
91, 502905421173.864075
92, 255012474634.524750
93, 256497056436.394897
94, 296999004838.716431
95, 270505479988.064911
96, 1261669806312.031250
97, 366584987894.839233
98, 43552125483824.515625
99, 1147167517505.048828
100, 645826914414.007935
101, 1334035911135.839600
102, 827874944719.716309
103, 613516325700.276978
104, 613606377540.344971
105, 808589916654.496582
106, 686171131199.933960
107, 687943901937.108154
108, 688840584355.763306
109, 680022856127.989014
110, 685348271357.201050
111, 687285026789.280518
112, 685875925333.768433
113, 684561730964.976440
114, 852647512329.857788
115, 678240264430.289429
116, 734620593983.111572
117, 643649920332.213989
118, 1168790311853.216553
119, 640919806689.493042
120, 572196598624.893066
121, 647809557344.217773
122, 582766432686.720459
123, 702175240964.769531
124, 567327592528.146240
125, 563823799318.083252
126, 561388865060.447510
127, 645885303371.775757
128, 611840994174.824951
129, 600106198955.538330
130, 1724460570924.539795
131, 910270419713.730957
132, 648450412958.060669
133, 884423285450.477783
134, 781574270675.326782
135, 854944211929.730347
136, 855803014635.295898
137, 669196400060.379272
138, 983550887073.146729
139, 4597928509199.611328
140, 475081242164.605103
141, 557989950785.652832
142, 1344604395113.624756
143, 7931802502310.573242
144, 2629562405679.425781
145, 2029968402467.266113
146, 8442681498483.326172
147, 2068407144800.725586
148, 1673434459569.247803
149, 2627129481067.175781
150, 2675581834247.381348
151, 11209828573379.580078
152, 5844083275881.528320
153, 19657428063430.972656
154, 17367306694863.054688
155, 136685378480724.953125
156, 21658734864790.960938
157, 33779371041140.839844
158, 6573630533559.963867
159, 1691911607316.162598
160, 1738837940899.826172
161, 977124362785.819702
162, 471154455838.503113
163, 514690811379.702393
164, 513113624578.879578
165, 1017623733403.852173
166, 660031800414.162109
167, 798815523670.193359
168, 995468981746.923218
169, 1041672010965.352051
170, 780585155438.183838
171, 825077389952.295166
172, 1149368591067.402344
173, 371025184408.219116
174, 1926780975024.742432
175, 518225076192.707825
176, 570164188979.433228
177, 491758605460.353333
178, 477151855005.522949
179, 912998871568.418335
180, 913460260905.559814
181, 2143603833419.014893
182, 936337847723.555542
183, 918658361507.892578
184, 839720170855.803345
185, 1335278157212.767822
186, 1471608999401.325439
187, 1465795360076.733398
188, 1313641316484.007324
189, 1503974670393.424072
190, 1966025572167.666748
191, 2285661719905.666016
192, 1192510260996.566650
193, 1187333222989.961426
194, 1215168131805.606934
195, 1183946576850.785645
196, 1227735186602.586182
197, 2898416391195.859375
198, 1865862433841.913574
199, 3488454693481.378906
200, 1397453423168.468262
201, 8616989315307.327148
202, 3389945236152.803223
203, 1557109093989.580566
204, 1385602506988.145508
205, 1383700673090.734619
206, 1741623377808.261719
207, 2769531433451.710938
208, 3105639684764.087891
209, 2877753324219.663574
210, 2645316490114.583496
211, 2640057045072.424805
212, 1791354743621.221924
213, 1737390068660.756592
214, 1966495222923.782471
215, 1922523338226.162354
216, 1969479232957.491943
217, 1958727838921.606689
218, 2016743571070.179932
219, 2015380264115.920166
220, 2062718141022.101807
221, 1775935887410.255615
222, 2241829703438.645508
223, 2812746949773.225586
224, 2175422156512.073730
225, 2446740737372.457520
226, 2385960163337.789062
227, 2472947018122.943359
228, 2016178644872.233154
229, 3623427543274.820312
230, 2780230704935.595703
231, 2774009863227.371094
232, 2953880100862.627441
233, 2925168431132.169922
234, 2921286168680.994629
235, 2927130476852.574707
236, 2917735634828.970703
237, 2917044948730.553711
238, 2906519800267.234863
239, 2931285311376.672852
240, 2886846056113.243164
241, 2895787664998.348145
242, 2777444432202.847168
243, 2863340725771.421875
244, 2762088795991.909180
245, 2764623071714.778809
246, 2859253531857.264160
247, 2851233077234.320801
248, 2988368806471.365723
249, 2927653656005.457031
250, 2977582963926.671875
251, 2877891561958.264160
252, 2397067206792.873535
253, 2484734785776.231934
254, 4451855838119.776367
255, 5285183741671.631836
256, 2273312147817.270020
257, 2321723849398.422363
258, 3998216031191.070312
259, 1727442153771.298096
260, 1906476663405.114746
261, 2980469704404.183105
262, 4956550704721.570312
263, 4382076749318.261230
264, 4792591774247.875977
265, 4742848834612.291992
266, 4055203830302.675293
267, 4010288356537.565430
268, 6671760799411.250977
269, 2444651870829.291504
270, 1934505763911.581299
271, 2004614083538.180176
272, 2750447159990.338379
273, 2014373604896.237549
274, 2174245058842.945068
275, 2192330063467.095215
276, 2085979246516.380371
277, 2068519098486.718262
278, 2085454167999.191162
279, 3202989938657.793945
280, 2243023526589.686523
281, 2238138540704.278320
282, 2354894897466.729492
283, 2129483188022.347900
284, 2195914631164.780518
285, 2195162280663.817383
286, 2205432144341.360840
287, 2160206138159.008301
288, 2417046227971.589844
289, 2348744546259.049805
290, 4426883947415.250977
291, 2145399400466.643311
292, 2137818425003.378174
293, 2183136287031.420654
294, 2189114234919.286133
295, 2044962735229.381104
296, 2154129488482.820557
297, 2143266558541.609619
298, 2310767885294.909668
299, 2197076644500.804199
300, 2053080599993.210449
301, 2079432727849.538330
302, 2079648658996.961182
303, 2026182674121.137207
304, 2443637714510.282715
305, 2229596047597.088379
306, 2237675249252.253906
307, 2237414815733.479980
308, 2238363292234.940430
309, 2222388774696.269531
310, 2207416822325.156250
311, 2199674248558.079102
312, 2206741814846.856445
313, 2213592653325.408203
314, 2218125353660.150879
315, 2186614127067.799805
316, 2194765017331.024658
317, 2180264836440.558594
318, 2202228905476.484375
319, 2533863343848.358887
320, 2163154557117.331787
321, 2178739437358.378906
322, 2164324403304.297119
323, 2175852316639.475830
324, 2207342999814.642578
325, 2156675502593.118164
326, 2154219642792.218262
327, 2176138072295.942627
328, 2152727736551.862793
329, 2157264334379.490967
330, 2179697593933.330078
331, 2158597961118.844971
332, 2155136454462.565918
333, 2155185749078.190186
334, 2155069908166.639404
335, 2154936036336.042725
336, 2155564637295.699219
337, 2153822256124.702637
338, 2180926099004.683350
339, 2180246149982.204590
340, 2165780221681.118408
341, 2265507100292.508301
342, 2164125291284.478027
343, 2129311303331.495361
344, 2150560869088.749512
345, 2148976430164.546387
346, 2148928452960.427734
347, 2149350991560.262695
348, 2151896611536.556152
349, 2149054294825.866455
350, 2149232677286.055420
351, 2146040850493.959229
352, 2166693960861.062988
353, 2164710348891.489258
354, 2175857554663.196533
355, 2171117626150.180176
356, 2283461340087.471191
357, 2784509564988.202637
358, 2528413477444.359863
359, 2766080538200.886230
360, 2833898088080.434570
361, 2193498705311.248047
362, 2206221082700.838379
363, 2194298962222.643799
364, 2190348972620.292969
