watt1 5 6 2.94e-17 8.57e-11
0 1.000000e+00
5 1.620797e-07
10 6.501741e-08
15 5.798042e-08
20 4.242040e-08
25 3.078161e-08
30 1.425698e-07
35 4.805330e-08
40 2.314222e-08
45 1.818527e-08
50 1.550682e-08
55 1.245381e-08
60 5.122755e-08
65 1.865676e-08
70 1.232777e-08
75 1.058732e-08
80 9.504752e-09
85 7.813313e-09
90 1.597696e-08
95 1.046962e-08
100 6.451082e-09
105 5.794335e-09
110 5.158317e-09
115 4.364911e-09
120 1.151590e-08
125 6.069182e-09
130 5.226791e-09
135 4.650755e-09
140 3.894340e-09
145 2.853099e-09
150 7.515558e-09
155 4.553613e-09
160 3.809484e-09
165 3.035649e-09
170 2.456112e-09
175 2.327272e-09
180 4.775930e-09
185 4.342122e-09
190 4.100510e-09
195 3.899124e-09
200 3.723755e-09
205 3.384495e-09
210 9.191677e-09
215 3.824383e-09
220 3.386494e-09
225 2.709628e-09
230 2.211491e-09
235 2.060521e-09
240 4.543993e-09
245 3.704754e-09
250 3.346914e-09
255 2.927511e-09
260 2.229631e-09
265 1.469666e-09
270 5.429342e-09
275 3.714582e-09
280 3.256192e-09
285 3.083025e-09
290 2.945169e-09
295 2.854268e-09
300 6.532608e-09
305 3.648932e-09
310 3.135065e-09
315 2.427647e-09
320 1.976270e-09
325 1.078409e-09
330 4.284316e-09
335 3.578999e-09
340 3.399061e-09
345 3.311237e-09
350 3.208862e-09
355 2.952846e-09
360 4.502342e-09
365 3.431303e-09
370 3.193154e-09
375 2.608711e-09
380 1.896024e-09
385 1.868539e-09
390 6.606477e-09
395 3.467182e-09
400 3.084049e-09
405 2.730007e-09
410 2.213718e-09
415 1.757029e-09
420 4.176239e-09
425 3.347893e-09
430 3.019401e-09
435 2.817657e-09
440 2.154968e-09
445 2.031766e-09
450 7.635162e-09
455 3.364751e-09
460 2.942322e-09
465 2.698260e-09
470 2.336109e-09
475 2.189538e-09
480 4.783590e-09
485 3.130970e-09
490 2.476552e-09
495 1.908859e-09
500 1.236997e-09
505 1.167906e-09
510 5.021145e-09
515 3.081146e-09
520 2.401863e-09
525 2.043510e-09
530 2.009574e-09
535 1.738621e-09
540 3.737697e-09
545 3.037689e-09
550 2.741110e-09
555 2.383808e-09
560 1.380786e-09
565 1.200498e-09
570 7.597081e-09
575 3.060739e-09
580 2.716447e-09
585 2.142473e-09
590 1.914052e-09
595 1.785968e-09
600 4.975536e-09
605 3.079516e-09
610 2.736119e-09
615 2.165075e-09
620 1.771838e-09
625 1.288346e-09
630 5.124990e-09
635 3.044651e-09
640 2.776866e-09
645 2.525176e-09
650 2.319369e-09
655 1.956615e-09
660 5.136750e-09
665 2.956293e-09
670 2.459013e-09
675 1.994372e-09
680 1.835693e-09
685 1.498924e-09
690 4.007580e-09
695 2.925924e-09
700 2.176120e-09
705 1.538750e-09
710 8.371204e-10
715 7.479254e-10
720 3.811646e-09
725 2.876729e-09
730 2.603480e-09
735 2.529321e-09
740 2.107475e-09
745 1.931456e-09
750 1.136651e-08
755 2.789992e-09
760 1.962677e-09
765 1.751868e-09
770 1.536516e-09
775 1.202827e-09
780 3.592602e-09
785 2.625011e-09
790 2.377503e-09
795 1.526619e-09
800 3.910992e-10
805 3.476645e-10
810 3.069845e-09
815 2.587850e-09
820 2.394866e-09
825 2.275388e-09
830 2.169411e-09
835 1.886333e-09
840 5.575121e-09
845 2.640673e-09
850 2.083790e-09
855 1.638941e-09
860 1.491464e-09
865 1.398919e-09
870 3.093786e-09
875 2.579021e-09
880 2.047139e-09
885 1.656571e-09
890 1.427428e-09
895 1.308479e-09
900 3.124214e-09
905 2.498638e-09
910 2.281364e-09
915 2.111811e-09
920 1.695428e-09
925 1.586556e-09
930 4.100037e-09
935 2.456164e-09
940 2.407509e-09
945 2.237320e-09
950 2.027408e-09
955 1.824159e-09
960 4.200996e-09
965 2.459495e-09
970 2.036162e-09
975 1.717274e-09
980 1.512920e-09
985 1.304514e-09
990 2.598695e-09
995 2.398548e-09
1000 2.343186e-09
